"Country or Area","Year","Value"
"Hungary","1992","23.2445155824052"
"Hungary","1991","15.1438532245"
"Iceland","2017","204.905077934479"
"Iceland","2016","191.962488106344"
"Iceland","2015","204.763827859965"
"Iceland","2014","180.477277090372"
"Iceland","2013","179.145319152541"
"Iceland","2012","171.471473001013"
"Iceland","2011","144.5003756867"
"Iceland","2010","145.828098253539"
"Iceland","2009","113.061120972127"
"Iceland","2008","83.7181083957993"
"Iceland","2007","73.338903840328"
"Iceland","2006","69.5412262555683"
"Iceland","2005","69.280459755594"
"Iceland","2004","59.5432376732788"
"Iceland","2003","56.7525310658417"
"Iceland","2002","45.763302697813"
"Iceland","2001","48.6860939048216"
"Iceland","2000","43.2770052265801"
"Iceland","1999","48.8510835177457"
"Iceland","1998","43.2199884459967"
"Iceland","1997","28.7664858915196"
"Iceland","1996","18.5941979294691"
"Iceland","1995","10.2230146829471"
"Iceland","1994","2.33182620637766"
"Iceland","1993","1.4513194682558"
"Iceland","1992","0.7039289996453"
"Iceland","1991","0.7003440530801"
"Iceland","1990","0.6899330122971"
"Ireland","2017","1143.30422172755"
"Ireland","2016","1113.07882087252"
"Ireland","2015","1035.88636540269"
"Ireland","2014","1044.15165026859"
"Ireland","2013","975.600543808481"
"Ireland","2012","946.996186558313"
"Ireland","2011","953.218550872574"
"Ireland","2010","928.411185365484"
"Ireland","2009","914.06647702719"
"Ireland","2008","845.247741801022"
"Ireland","2007","906.246547972577"
"Ireland","2006","900.539968039948"
"Ireland","2005","679.922423131779"
"Ireland","2004","685.320242692685"
"Ireland","2003","690.714977507032"
"Ireland","2002","614.714534304942"
"Ireland","2001","600.310259070333"
"Ireland","2000","469.725180669377"
"Ireland","1999","389.303676022817"
"Ireland","1998","388.779373247646"
"Ireland","1997","290.887353214345"
"Ireland","1996","173.845321191282"
"Ireland","1995","104.358530771102"
"Ireland","1994","10.9563290116968"
"Ireland","1993","3.59107427373691"
"Ireland","1992","1.65460506186319"
"Ireland","1991","1.40711876279489"
"Ireland","1990","1.23409233310224"
