"Country or Area","Year","Value"
"Netherlands","1994","18257.67246236"
"Netherlands","1993","18738.0910984725"
"Netherlands","1992","18464.9204852984"
"Netherlands","1991","18211.3842905125"
"Netherlands","1990","18039.5877003287"
"New Zealand","2017","9116.49248086067"
"New Zealand","2016","9090.42535486609"
"New Zealand","2015","9114.64050982306"
"New Zealand","2014","9083.34371782092"
"New Zealand","2013","8963.1645453369"
"New Zealand","2012","8963.92920227731"
"New Zealand","2011","8791.43336507498"
"New Zealand","2010","8630.69682575297"
"New Zealand","2009","8468.59239153745"
"New Zealand","2008","8613.89450321695"
"New Zealand","2007","8783.0471105129"
"New Zealand","2006","9114.0741631212"
"New Zealand","2005","9189.38318765256"
"New Zealand","2004","9104.05411157724"
"New Zealand","2003","9048.39775444478"
"New Zealand","2002","8831.7457463982"
"New Zealand","2001","8648.041863566"
"New Zealand","2000","8354.55429171657"
"New Zealand","1999","7990.5845153231"
"New Zealand","1998","7952.37625515136"
"New Zealand","1997","8070.1919902196"
"New Zealand","1996","7907.47068772686"
"New Zealand","1995","7835.28696447467"
"New Zealand","1994","7632.64512079771"
"New Zealand","1993","7324.42822625633"
"New Zealand","1992","7118.07585114046"
"New Zealand","1991","7171.66204136597"
"New Zealand","1990","7133.21042817412"
"Norway","2017","2394.26658661682"
"Norway","2016","2438.7823387582"
"Norway","2015","2506.30005638388"
"Norway","2014","2471.63031611242"
"Norway","2013","2465.07923332723"
"Norway","2012","2490.77065561073"
"Norway","2011","2480.94917391518"
"Norway","2010","2485.97060318742"
"Norway","2009","2575.55612569581"
"Norway","2008","3124.88113925421"
"Norway","2007","3565.96590784409"
"Norway","2006","3737.31132129483"
"Norway","2005","4069.82377044514"
"Norway","2004","3999.76875942772"
"Norway","2003","3853.12713277744"
"Norway","2002","3999.36404381977"
"Norway","2001","3756.28106206911"
"Norway","2000","3825.60552532882"
"Norway","1999","4023.15752532281"
"Norway","1998","3807.71136596899"
"Norway","1997","3716.45031174741"
"Norway","1996","3724.25734771147"
"Norway","1995","3706.03051911012"
"Norway","1994","3676.54213134318"
"Norway","1993","3606.22233772878"
"Norway","1992","3403.75252182707"
"Norway","1991","3937.55254659769"
"Norway","1990","4092.79342439182"
"Poland","2017","20824.1733891852"
"Poland","2016","19792.0791348439"
"Poland","2015","19030.5769846142"
"Poland","2014","19854.4608518127"
"Poland","2013","20304.3668278443"
"Poland","2012","20199.9433453897"
"Poland","2011","20128.3703847403"
"Poland","2010","19772.5252551172"
"Poland","2009","20121.6685773498"
"Poland","2008","23244.7084764844"
"Poland","2007","23854.0861814345"
"Poland","2006","23090.1360477416"
"Poland","2005","22617.9980645468"
"Poland","2004","22341.5651937548"
"Poland","2003","21839.6518036325"
"Poland","2002","21640.3218323916"
"Poland","2001","22739.6326066217"
"Poland","2000","22583.3882567019"
"Poland","1999","22235.0590540539"
"Poland","1998","22945.854438578"
"Poland","1997","23202.9452818264"
"Poland","1996","23295.3140278257"
"Poland","1995","23173.8687709113"
"Poland","1994","22239.8967824975"
"Poland","1993","22334.5537326438"
"Poland","1992","21368.3284813989"
"Poland","1991","22936.7067178025"
"Poland","1990","27406.3123946473"
"Portugal","2017","3112.3523412448"
"Portugal","2016","3038.27698033889"
"Portugal","2015","3131.90165615156"
"Portugal","2014","3245.66584238804"
"Portugal","2013","3120.87358190777"
"Portugal","2012","3117.07581345296"
"Portugal","2011","3098.03537378185"
"Portugal","2010","3370.24509544079"
"Portugal","2009","3393.56029304468"
"Portugal","2008","3705.25640405935"
"Portugal","2007","3798.84883896098"
"Portugal","2006","3628.22102928939"
"Portugal","2005","3750.90613305156"
"Portugal","2004","3888.3700945822"
"Portugal","2003","3735.64406141013"
"Portugal","2002","4111.11049139883"
"Portugal","2001","4207.1401937013"
"Portugal","2000","4348.99303604717"
"Portugal","1999","4147.21839795734"
"Portugal","1998","4041.40184000987"
"Portugal","1997","4066.2904096296"
"Portugal","1996","4051.38360576728"
"Portugal","1995","3846.31052112316"
"Portugal","1994","3695.42581591463"
"Portugal","1993","3711.2285704835"
"Portugal","1992","3792.53382163259"
"Portugal","1991","3823.22128343585"
"Portugal","1990","3855.12768375551"
"Romania","2017","7834.86445557863"
"Romania","2016","7513.38655888824"
"Romania","2015","7451.54807773325"
"Romania","2014","7323.72169577009"
"Romania","2013","7604.02985194678"
"Romania","2012","7432.90009010159"
"Romania","2011","8139.86081832107"
"Romania","2010","7793.6479022567"
"Romania","2009","7574.61702908868"
"Romania","2008","8201.18037235085"
"Romania","2007","9396.40850795557"
"Romania","2006","9398.34310763892"
"Romania","2005","10549.0242486793"
"Romania","2004","10708.365564644"
"Romania","2003","9430.73138621592"
"Romania","2002","8730.77856191163"
"Romania","2001","9468.5445541511"
"Romania","2000","9614.51186438437"
"Romania","1999","9130.95568511879"
"Romania","1998","9686.08647711793"
"Romania","1997","10898.5730782896"
"Romania","1996","11226.3307897158"
"Romania","1995","11739.6301481333"
"Romania","1994","11051.1714365648"
"Romania","1993","11874.3955591481"
"Romania","1992","11207.8721946342"
"Romania","1991","11189.9222066452"
"Romania","1990","15878.5270199768"
"Russian Federation","2017","86428.8016984298"
"Russian Federation","2016","84614.7391785499"
"Russian Federation","2015","81574.4238530161"
"Russian Federation","2014","79910.8001794948"
"Russian Federation","2013","78649.1123046771"
"Russian Federation","2012","76962.1879197283"
"Russian Federation","2011","79327.7977990248"
"Russian Federation","2010","75160.2672400483"
"Russian Federation","2009","78254.3749856473"
"Russian Federation","2008","78163.9377887205"
"Russian Federation","2007","75427.3500297597"
"Russian Federation","2006","73605.4851401612"
"Russian Federation","2005","73603.7206861274"
"Russian Federation","2004","74032.0516497484"
"Russian Federation","2003","74677.345361757"
"Russian Federation","2002","76548.4783672166"
"Russian Federation","2001","75943.1547856471"
"Russian Federation","2000","75643.8874926683"
"Russian Federation","1999","73621.6625971591"
"Russian Federation","1998","75243.6286302327"
"Russian Federation","1997","82862.1768407961"
"Russian Federation","1996","85502.8822382853"
"Russian Federation","1995","91131.8642862111"
"Russian Federation","1994","98666.2802842071"
"Russian Federation","1993","112741.019494664"
"Russian Federation","1992","123504.634617897"
"Russian Federation","1991","136089.515164703"
"Russian Federation","1990","146044.2948517"
"Slovakia","2017","2047.9265526023"
"Slovakia","2016","2155.22122284767"
"Slovakia","2015","2055.11338929053"
"Slovakia","2014","2124.42190124924"
"Slovakia","2013","2006.76639276788"
"Slovakia","2012","2030.62001195641"
"Slovakia","2011","2110.21504252078"
"Slovakia","2010","2472.91223364809"
"Slovakia","2009","2655.09611367437"
"Slovakia","2008","2995.10007621812"
"Slovakia","2007","3045.44656652276"
"Slovakia","2006","3184.45480002068"
"Slovakia","2005","2965.66687880303"
"Slovakia","2004","3030.55867995845"
"Slovakia","2003","2803.92805167385"
"Slovakia","2002","2825.04874945783"
"Slovakia","2001","2888.93653862049"
"Slovakia","2000","2620.88090789323"
"Slovakia","1999","2421.19324735117"
"Slovakia","1998","2868.32134381361"
"Slovakia","1997","3189.43574309179"
"Slovakia","1996","3204.11563412101"
"Slovakia","1995","3019.51304825924"
"Slovakia","1994","2884.39770193007"
"Slovakia","1993","2438.61467229036"
"Slovakia","1992","2913.51997423435"
"Slovakia","1991","3546.28620355529"
"Slovakia","1990","4480.04197435168"
"Slovenia","2017","701.65198440659"
"Slovenia","2016","726.307915480345"
"Slovenia","2015","719.915210547893"
"Slovenia","2014","699.342527370997"
"Slovenia","2013","692.975152937606"
"Slovenia","2012","720.592036371936"
"Slovenia","2011","717.690448702564"
"Slovenia","2010","705.898727441414"
"Slovenia","2009","715.857634930414"
"Slovenia","2008","722.545110424922"
"Slovenia","2007","759.56052618219"
"Slovenia","2006","757.337413314464"
"Slovenia","2005","744.077870451343"
"Slovenia","2004","740.581606006242"
"Slovenia","2003","763.208611091364"
"Slovenia","2002","790.335257457999"
"Slovenia","2001","864.29345642391"
"Slovenia","2000","877.025008969151"
"Slovenia","1999","847.041917000761"
"Slovenia","1998","853.300668324467"
"Slovenia","1997","855.383967084025"
"Slovenia","1996","838.393627633317"
"Slovenia","1995","808.5918844648"
"Slovenia","1994","761.961023587031"
"Slovenia","1993","707.601342431788"
"Slovenia","1992","743.248702324354"
"Slovenia","1991","683.737893637704"
"Slovenia","1990","737.23846225564"
"Spain","2017","18277.6344920954"
"Spain","2016","17547.7204685367"
"Spain","2015","17834.143289367"
"Spain","2014","17664.1600360894"
"Spain","2013","16858.7347797529"
"Spain","2012","16363.4922504501"
"Spain","2011","16910.0972120094"
"Spain","2010","17835.7131468423"
"Spain","2009","17442.6614296656"
"Spain","2008","17581.989698751"
"Spain","2007","19254.528043048"
"Spain","2006","18893.8906711556"
"Spain","2005","18909.2531020721"
"Spain","2004","19638.4292921524"
"Spain","2003","20327.8857002711"
"Spain","2002","19404.8809085578"
"Spain","2001","20086.2214745056"
"Spain","2000","21267.8990236393"
"Spain","1999","20351.7676807828"
"Spain","1998","19342.0118982303"
"Spain","1997","18731.8697643055"
"Spain","1996","19170.6127990209"
"Spain","1995","17167.3404460133"
"Spain","1994","17282.3464968636"
"Spain","1993","15660.4773284301"
"Spain","1992","16809.7694598343"
"Spain","1991","17306.5469404859"
"Spain","1990","17929.7557339712"
"Sweden","2017","4870.18649640712"
"Sweden","2016","4569.04047186798"
"Sweden","2015","4552.13769253727"
"Sweden","2014","4675.9070928034"
"Sweden","2013","4577.61146941284"
"Sweden","2012","4383.38610525886"
"Sweden","2011","4830.11300369704"
"Sweden","2010","4807.23946826205"
"Sweden","2009","4634.34357226468"
"Sweden","2008","4825.83063960892"
"Sweden","2007","4708.37109525259"
"Sweden","2006","5232.80736015335"
"Sweden","2005","4971.03045195958"
"Sweden","2004","4961.65885068205"
"Sweden","2003","5219.07394387289"
"Sweden","2002","5210.33707617393"
"Sweden","2001","5092.65387559273"
"Sweden","2000","5700.59321025369"
"Sweden","1999","5592.30845259173"
"Sweden","1998","5635.61171474088"
"Sweden","1997","5773.29380719086"
"Sweden","1996","5544.90352686459"
"Sweden","1995","5913.35756251466"
"Sweden","1994","5653.80667249473"
"Sweden","1993","5739.99726765066"
"Sweden","1992","5473.15053384851"
"Sweden","1991","5697.85827277707"
"Sweden","1990","5759.20101341444"
"Switzerland","2017","2393.86624498608"
"Switzerland","2016","2362.384948916"
"Switzerland","2015","2330.2673824817"
"Switzerland","2014","2395.31156944606"
"Switzerland","2013","2350.33662308393"
"Switzerland","2012","2458.14041379589"
"Switzerland","2011","2395.51897813929"
"Switzerland","2010","2448.5686368763"
"Switzerland","2009","2387.00734884597"
"Switzerland","2008","2422.04592391691"
"Switzerland","2007","2434.56388352198"
"Switzerland","2006","2374.41748183242"
"Switzerland","2005","2455.53664001239"
"Switzerland","2004","2374.12632247295"
"Switzerland","2003","2417.09487153912"
"Switzerland","2002","2515.71217698624"
"Switzerland","2001","2584.52884077457"
"Switzerland","2000","2626.30691166954"
"Switzerland","1999","2498.94677908687"
"Switzerland","1998","2575.96882739177"
"Switzerland","1997","2568.06384281971"
"Switzerland","1996","2651.694528191"
"Switzerland","1995","2733.84740707732"
"Switzerland","1994","2742.72071123336"
"Switzerland","1993","2785.52173818022"
"Switzerland","1992","2771.53719927763"
"Switzerland","1991","2800.13646076815"
"Switzerland","1990","2830.72651581423"
"Turkey","2017","38535.0220386558"
"Turkey","2016","37067.8717853982"
"Turkey","2015","34689.7051035567"
"Turkey","2014","33935.1417647198"
"Turkey","2013","33529.9691603394"
"Turkey","2012","31556.2183957253"
"Turkey","2011","30465.0724025165"
"Turkey","2010","29425.9099013275"
"Turkey","2009","28168.5590112963"
"Turkey","2008","25936.3146395675"
"Turkey","2007","27393.8197827828"
"Turkey","2006","28017.080606497"
"Turkey","2005","26131.5869852771"
"Turkey","2004","25489.4019739112"
"Turkey","2003","25025.1097334706"
"Turkey","2002","23213.5286905999"
"Turkey","2001","23291.9353255534"
"Turkey","2000","24807.7954599104"
"Turkey","1999","25656.087627401"
"Turkey","1998","25306.8079396175"
"Turkey","1997","23892.4331349742"
"Turkey","1996","24266.8853672629"
"Turkey","1995","23565.8594874859"
"Turkey","1994","23298.0151579456"
"Turkey","1993","25767.2557098464"
"Turkey","1992","24962.1045124723"
"Turkey","1991","24445.6307465996"
"Turkey","1990","24661.0225798674"
"Ukraine","2017","32730.3555148811"
"Ukraine","2016","34031.2971820221"
"Ukraine","2015","30881.0853979238"
"Ukraine","2014","33093.0925565927"
"Ukraine","2013","33194.3215130095"
"Ukraine","2012","30001.1736018544"
"Ukraine","2011","31350.459208384"
"Ukraine","2010","25746.9580541019"
"Ukraine","2009","25163.3952424527"
"Ukraine","2008","29066.3530182276"
"Ukraine","2007","24262.906420175"
"Ukraine","2006","24468.1409129838"
"Ukraine","2005","24138.539201316"
"Ukraine","2004","23777.2209273219"
"Ukraine","2003","21502.4324651659"
"Ukraine","2002","23975.3996621655"
"Ukraine","2001","23482.1534429149"
"Ukraine","2000","22173.4892623628"
"Ukraine","1999","22140.2651514277"
"Ukraine","1998","24017.8725274541"
"Ukraine","1997","27042.9345581504"
"Ukraine","1996","26348.790057968"
"Ukraine","1995","30314.5284499618"
"Ukraine","1994","33392.2851146037"
"Ukraine","1993","38767.3774733321"
"Ukraine","1992","41640.5006385734"
"Ukraine","1991","45080.7156975435"
"Ukraine","1990","50092.5781404178"
"United Kingdom","2017","19270.6298556721"
"United Kingdom","2016","18912.1164960063"
"United Kingdom","2015","18988.9318243999"
"United Kingdom","2014","19455.53152413"
"United Kingdom","2013","18909.5918847091"
"United Kingdom","2012","18999.070028372"
"United Kingdom","2011","19166.4033792461"
"United Kingdom","2010","19913.0965647222"
"United Kingdom","2009","19580.5246882427"
"United Kingdom","2008","21033.3347922383"
"United Kingdom","2007","21674.3942081141"
"United Kingdom","2006","21614.3638105769"
"United Kingdom","2005","22716.091033659"
"United Kingdom","2004","23582.714319539"
"United Kingdom","2003","23002.6402521652"
"United Kingdom","2002","23433.3985740469"
"United Kingdom","2001","25066.4753226822"
"United Kingdom","2000","26554.2321179936"
"United Kingdom","1999","27204.0373147423"
"United Kingdom","1998","36733.491155855"
"United Kingdom","1997","36763.975392355"
"United Kingdom","1996","36515.4882321791"
"United Kingdom","1995","36530.5652973301"
"United Kingdom","1994","37785.317747142"
"United Kingdom","1993","37169.6434496089"
"United Kingdom","1992","41415.4988010638"
"United Kingdom","1991","46339.4314062902"
"United Kingdom","1990","46128.0266917937"
"United States of America","2017","360515.661457681"
"United States of America","2016","364485.759101938"
"United States of America","2015","374108.884804646"
"United States of America","2014","362742.735616136"
"United States of America","2013","365354.276562029"
"United States of America","2012","348876.127726135"
"United States of America","2011","375073.815022019"
"United States of America","2010","382929.377717324"
"United States of America","2009","373259.957878902"
"United States of America","2008","374546.555657172"
"United States of America","2007","393030.010290124"
"United States of America","2006","384398.884344381"
"United States of America","2005","375780.472187281"
"United States of America","2004","400252.574173326"
"United States of America","2003","379938.425375141"
"United States of America","2002","376413.385686361"
"United States of America","2001","378065.356926318"
"United States of America","2000","376997.254355705"
"United States of America","1999","377091.249483735"
"United States of America","1998","402495.770631704"
"United States of America","1997","386608.37563464"
"United States of America","1996","395545.74887022"
"United States of America","1995","388502.830344481"
"United States of America","1994","376511.527219083"
"United States of America","1993","385347.233683125"
"United States of America","1992","371786.442139824"
"United States of America","1991","368961.756544523"
"United States of America","1990","370307.694246335"

