"Country or Area","Year","Value"
"Denmark","2003","8080.49308134917"
"Denmark","2002","8073.53214182523"
"Denmark","2001","8146.89936372915"
"Denmark","2000","7909.97427571354"
"Denmark","1999","8018.87400312342"
"Denmark","1998","8116.50922203263"
"Denmark","1997","8063.09609264455"
"Denmark","1996","8174.06420979933"
"Denmark","1995","8061.48845202052"
"Denmark","1994","7987.50758743304"
"Denmark","1993","8097.58945222643"
"Denmark","1992","7903.19735221799"
"Denmark","1991","7825.22176100488"
"Denmark","1990","7635.02064610116"
"Estonia","2017","1071.00112332582"
"Estonia","2016","1065.16684040008"
"Estonia","2015","1089.14194830469"
"Estonia","2014","1128.18243887036"
"Estonia","2013","1168.89834201234"
"Estonia","2012","1178.61572030234"
"Estonia","2011","1167.49337020366"
"Estonia","2010","1216.20330135807"
"Estonia","2009","1199.15126062106"
"Estonia","2008","1186.89940545392"
"Estonia","2007","1205.71622065072"
"Estonia","2006","1192.64440028035"
"Estonia","2005","1208.09229580691"
"Estonia","2004","1244.88659487549"
"Estonia","2003","1230.76454438277"
"Estonia","2002","1229.63547936932"
"Estonia","2001","1270.43068272487"
"Estonia","2000","1235.68618917342"
"Estonia","1999","1196.91220499992"
"Estonia","1998","1282.04360164577"
"Estonia","1997","1326.21926812733"
"Estonia","1996","1271.61417499885"
"Estonia","1995","1258.76152236524"
"Estonia","1994","1296.84918747132"
"Estonia","1993","1339.21377554556"
"Estonia","1992","1576.18111917611"
"Estonia","1991","1816.93406997515"
"Estonia","1990","1895.51284837039"
"European Union","2017","453421.839104753"
